114164,0,0
115968,0,0
114162,1,0
114160,0.5,0
118728,0,2
118026,1.5,0
118721,0.5,0.5
118725,0,0.5
118727,0,0
117831,0,0
116545,1.5,1
116543,0,1
117835,0,0.5
116541,0.5,1
117837,1,1.5
117839,0,0
116548,1,0
114241,0,0
117018,0,0.5
117019,0,0
117016,0,1
117010,1,0.5
118656,2.0,0
118653,0,0.5
118652,0,0.5
114760,1.5,0
114762,0,0
118658,0,1
114766,1,0
117493,0,1
116949,0.5,0
117491,0.5,1
117496,0,1
117495,0,0.5
116943,0,0
112455,0,0
117498,2,0
116947,0,0
116945,0,1.5
116723,1,0
116722,0,0
116720,0,0.5
116725,1.5,0
117237,0.5,0
116729,0,1
113065,0,0
114615,0,0
117129,0,1
114610,1,1
114412,1,0
117122,0.5,0.5
117126,0,0
117127,1,0
117125,1.5,0
117680,1.5,2
116833,0,0
116831,0,0
118189,0.5,0
118327,2,1
116838,0,0
117334,2.0,0
114143,0.5,0
115451,1,0
118487,1,1
118242,2,0.5
114062,2,0
117246,1,1
118244,0,0.5
116617,2,0.5
116616,0,0
118248,1,0
116613,1,1.5
117236,1.5,2.0
118085,1,0
117234,0.5,0
118080,0,0
117233,0,0.5
113061,2.5,0
118181,0.5,0
118088,0,1
117238,0,1.0
115458,0.5,0
112596,1,1
115512,0,0
113719,1,0.5
113249,1,0
113715,1.5,0
113245,1,0
113243,0,0
113713,0,0.5
113240,0,1
115517,1,0
114986,0,0
116059,1,0
116058,0.5,0
113393,1,0
113395,1,1
116051,1.5,0
113398,1,0
118880,0.5,0
116057,0,0
118883,0,0
113662,1,1
118394,0,0.5
118395,0,0
113667,0,0
115943,0,1
113669,0,0.5
118866,1.5,0
118864,1.0,0
112283,0,0.5
112828,0,0
112285,0.5,1
112286,1,2
112539,1,0
112288,0,0
112825,1.5,0
112820,0,1.5
118868,0,0
118869,1,0.5
113808,0,2
113803,0,0.5
113802,0,0
113805,1.5,0
113806,1,0
115629,1,0
115620,1.5,2.0
115625,0,0
115624,0,0
112622,0,1.5
113247,1,0
112626,1,0
113488,0.5,1
112625,0,0
113484,0,0
112628,0,0
113486,1,0
113481,0.5,1
113717,0,0
113482,1,0
115391,3.5,0
112759,0,0
112753,0,0
119351,2,1
112751,0,0
119357,0,0
113935,0.5,0
113937,0,1.5
118932,0.5,0
113939,0,0.5
115716,1.5,1
115715,0,0
115714,0,1.5
115711,0.5,0.5
115588,1,0
111639,0.5,0.5
118538,0,0
118539,0,1
115579,1,0
111630,0,0
111632,0,0
118537,1.5,0
111634,0,0.5
115571,0,2.5
118533,0,0
115088,0.5,1
116819,0,1
115085,0.5,0
117810,0,0.5
119284,0.5,0
119287,3,0
114978,0.5,0
115402,0.5,0
115401,1.0,0
111128,0,0.5
114970,1,0
114972,0,2
115408,0,0.5
111120,0,0
111121,1.0,0
114976,1,0
111123,1,0
111256,1,0
111705,0.5,1
111706,2.0,0
114578,1.5,0
115882,0.5,0
111250,0,0
116111,2,0
116811,0.5,1
114577,0,1.5
114570,0,0.5
115889,0,1.5
111259,0,1.0
119133,0,0
118409,2,0.5
119131,1,0
119137,1,0
117818,1,0
114378,0,0
114379,2,0
114376,0,0.5
118923,1,0
118402,0,1.0
118403,0,0.5
118405,1,0
119450,0,1
116116,0,0
116117,2,0
111388,1,0
118885,0,0
111380,0,0.5
111382,0,0
111384,1,0
111386,1,0
114997,0,0
117713,1,1.5
114662,0.5,0
116055,1,0
114663,0,0.5
112629,0,0
111115,0,1
111410,1,1
111412,2.5,0
114119,0,0
115976,1,0
111416,0.5,1
111417,0,0
114112,0.5,0
114110,0,0
118928,0.5,0
114117,0,0
114288,1,0
114280,1,1.0
114286,0.5,0.5
114284,0,0.5
117954,0,0.5
117952,0,0
117951,0,0.5
118782,1,1.5
118781,0.5,0
117959,0,1
116532,0.5,0
114466,0,1.0
116537,0,1
116534,0,0
116535,0,0
119321,0,1
117825,0,1
116539,0.5,0.5
117820,0,1
114026,1,1
114024,1,0
114757,0,0
114022,0,0
114023,0,0.5
114753,0,0
117007,1,0
117000,0.5,0
117003,3.5,0
114029,0,0
114596,0.5,0
114597,3,0
114595,0,0.5
114592,0,1
118666,1,0
114591,0.5,0
118668,0,1.0
118669,0,0
114598,0,5.0
117480,1.0,0
117485,1,1.0
117486,0,0.5
119010,1,0.5
116289,0.5,0
113431,0,2.5
118345,1,0.5
116280,0,0
116282,0,1
116283,1.5,1.0
116993,2,0
116996,0,0
116449,1,0
116446,0,0
112943,0,0
116444,1,0
112829,0,0
114620,0.5,1
114622,0,1
114623,1,0
114625,1,0
114626,0,0
114628,0,0
114629,0,0
117133,1.5,1
117132,0.5,0
119432,0,0.5
117136,0,0.5
116842,0,0
116840,0.5,0
116844,1.5,0
119318,1.5,0
116848,0,0
116849,0.5,0.5
112532,0,0
116199,0,0.5
118253,1,0
118252,0,0
118256,0,0
118259,0,2.5
118258,1,0
116660,0,0.5
112948,1.5,2
116194,0,1
116664,0,0
116665,0,0.5
118092,0,0
118097,0.5,0
117220,0,0.5
117223,2.0,0
118094,1,0
113728,1,0
113238,1,0
113239,0,0
112683,1.0,0
113232,0,0
113721,1,1
113724,0,0.5
113237,1,0
113726,1,0
116066,0,0
111738,0,1.5
116062,1,0
118899,0,0
116265,1,0
116263,0,0
116260,0,0
116261,1.5,0.5
118892,0,0
118890,1.0,0
118895,1,0
118894,0.5,0
113658,1.0,0.5
118389,2,0
118388,1.5,0
113654,1.5,2
113127,0,0
113124,0,0
113657,0,0
118382,2.0,0.5
113120,2,0
118380,1,0
113346,0.5,0
113835,0.5,0.5
113344,1.5,1
118876,0,0
113342,1,0
111979,1.5,0
112298,0,0
112524,0,0.5
112295,1,1
112294,0.5,1
112521,0,0
113348,0,1
112522,1.5,0
115296,0.5,0
117816,1,0
118057,0.5,0
111973,0,0
112631,0.5,0
111795,0,0.5
112637,0,0
112639,1,0
112748,2.0,0
117985,0,0
115366,0.5,0
112743,0.5,1
115365,0,0.5
119121,0,0
117986,5.0,1
115360,0.5,1.5
112746,0.5,0.5
113900,0.5,0
113902,1,0
113905,0,0
113908,0,0
115763,0,2.5
115761,2,2
117982,0,0
115764,0,1
112623,0.5,0
115768,1,0
113326,0,0
117383,1.0,0
116883,2,0
113896,0,0
116706,0,0.5
118529,1.5,1
111578,0,1
113894,0,0.5
115502,2,1
118522,0,1
115500,0,1
118814,0.5,0
118527,1,0.5
118525,2.0,1.5
113898,1,0.5
113067,0,2.5
114966,0,0
118818,0,0
114963,1,0.5
114962,0.5,0
114960,0,0
112547,1.5,0
113480,0.5,0
111133,2,1.5
114509,0,0
111131,1,0
111136,2,0.5
111134,0,0
118417,1.5,1
119212,0.5,0
118415,1,0
118414,0,0
111241,0,0
115852,1,0.5
118411,1,0.5
119213,0,0
114563,0,0
111718,0,0
111248,0,0
114565,0.5,0
117264,0.5,0.5
115390,0,0
114368,0,0
114364,0,0
114361,0.5,0.5
114363,0,0
119217,1,1.5
119380,0.5,0
119382,0.5,0
118900,0.5,0
116148,0,1
111392,1,1
119386,0,0.5
119388,0,0
116212,0,0
111398,1,0
111626,1.5,0
111625,0,0
111624,0,0
111623,0.5,0
111620,1,0.5
116915,1,1
117724,0,0
117725,1.0,0.5
117721,1,0
117722,0,1.5
115015,0,1.5
118703,0.5,0
118706,0.5,0
118705,0.5,0.5
111408,0,1.5
115987,0.5,0.5
115984,0,0.5
111404,0,0
115983,0,1
119128,0,2
114298,3,0
114290,1,0
114292,1,0
114295,0,0
117922,0.5,2
117924,0,0.5
117929,1,1.0
113831,0,1
116520,1,1
117858,0.5,0
116526,1,0
117581,0,1
116060,0,0
117856,0,0
117586,1.5,0
117038,1.0,0
114742,0.5,1
114037,0,0
114740,0,0
114747,1.5,0
114745,0.5,1
114744,0,1.5
117031,0.5,0
117033,1,1
117035,0,0
114587,0,0
114581,0.5,0
118676,1,1.0
118675,0,0
114589,0.5,0
118672,1.0,0
118670,0,1
117139,0,2
116299,0,0
116293,0,0
116291,0.5,2
116295,0,1
117456,0.5,0
117105,0,0
117107,0.5,1
116459,1.5,0
117451,0,0.5
116987,0,0
116986,0,0
116457,0,0
116456,0,0.5
116983,1,0
116982,0,1
116980,1,1.0
119428,1,0
114639,1,0.5
114637,0.5,0.5
119424,0,0.5
114635,0,0.5
119421,1.5,0
119420,0,1
114630,0,0
116853,0,0
116854,0,2.5
116858,1,0
116187,1,0
116186,0,0
116184,0,0.5
116181,0,1
116180,0,0.5
117970,0,0.5
116189,1,0
116679,0.5,0
118268,1,0
118264,1,0.5
116518,0.5,0
116672,0,0
116674,0.5,0
118262,0.5,0
116676,1,0
113000,0.5,0
117213,0.5,0
117215,1,0.5
117216,1.5,0
118069,0,0
118067,1.5,1
118064,1,1
118062,1.0,1
118060,0,0
118061,1,0
113163,1,0.5
113220,1,1
113223,0.5,1
113222,1,0.5
116073,0,0
116071,1.5,0.5
116077,2.5,0
113166,0,0
116513,0.5,0.5
116273,1,0
113649,0,1
111505,0.5,0
115650,0,0
113134,0,0
113136,1,0
113646,0.5,0
113132,0,0
118840,2,1.5
113822,0,0
118842,1,0
118223,0,0
118844,2.0,0
113826,0.5,0
113353,1,0.5
113824,0,0.5
118849,0,2
113829,0,0
113359,0,1
112517,0.5,0
112198,0,0
112199,0,0
112195,0.5,0
119427,0.5,0.5
112192,0,1
118287,0,0
118284,1,0
118282,0,0
113731,1.5,1
112604,0.5,1.0
112357,0,0
112607,0,0
112600,0,0.5
115575,2,1
112350,0,1
118289,1,0
112177,0,1
112175,0,0
112172,0,0
118709,2,0.5
115376,1.0,0
115370,0,0
115373,0,1.5
112994,0,0
112995,2,0
111898,0.5,0
113918,0,0
118761,0,0
113915,0,0
115479,0,0.5
113913,0.5,1.0
113912,0,3
111892,0,0
111893,0,0
115771,0,0
115774,2,0
115777,1,0
115778,0,1
113516,0,0
113029,1.5,0
118846,0,0
115518,1.5,0
115511,0,0
112027,0,1
115514,1.5,0
112838,0.5,0
113309,0,0
119327,1,1.5
118847,0.5,0
114910,2.0,1
114911,0,1
114916,1,0
114914,0.5,1
112774,0,2
112773,0,0
113489,3,0
112778,0.5,0
118463,0,0
111272,0,0.5
118461,0,1
111275,0.5,0
111276,0.5,1
112396,0,0
118468,0,0
113307,0,0
114359,0.5,0
116389,0,0
112394,0,0
114350,0.5,0
114353,0,0
114354,1.0,0.5
114357,1.5,0
119397,2.5,1
119392,1,1.5
117540,1,1
119390,0,0
111652,1,0.5
111653,0,0
111874,1,0.5
111875,1,1
111654,0,0
111655,0,1.5
111658,1,0
111878,0,1
118811,0,0
114134,0,0
114136,0,0
117738,1,0
114130,0.5,0.5
114132,1.5,1
114133,0,0
117733,1,1
114138,0,0
115998,0,0.5
111473,0.5,0
111470,0,0
111471,1,0
115991,0,0
111477,0.5,0
111475,1,0
113418,0,1.5
117931,0,0
117932,0,0.5
117935,2,0
117937,1.0,1
117938,0,1
117027,1,0
117024,0,1
117023,1,0
117022,0,0
117020,1.0,0
117840,0,1
117842,0.5,0
117844,0,0.5
117846,0,1
114002,0,1
114003,0,0
114004,0,0
114005,1,0
114006,1.5,2
111509,0,0.5
118602,2,0.5
118603,1.5,1
118607,1,0.5
118604,0,0
114975,0,0
113303,0,0
117114,1.5,1
116032,1,0
116468,0,0.5
117444,0,1
117447,1.0,0
112369,0,0
117443,0,0
117563,0,0
115883,0,1
116462,0,0
116464,0,2
116589,0,1.5
111701,1,1
118116,1,1.0
118114,1,0.5
114649,0,0
115881,0,1
114642,0,0
119411,0.5,1
111703,0,0
118100,0,1
118119,0,0
117597,1,0
116868,1.0,0
117591,1,0
116866,1,0
116467,1,0.5
116860,0,1
116861,0,0
116863,0,1
116644,0,2.5
119418,0.5,0
116641,0,0
116643,0,0
116649,1.0,0.5
116886,0,0
116884,1,1
118278,2,0
114279,0.5,0
116881,0.5,0
112835,1,0
118272,0,1
117962,1,1
118270,0,1.0
116888,0,1
118274,1.5,0
118078,0,0
113034,3,0
118074,1,0
118077,0.5,0
117203,1,0
113031,1,1
117201,0,1
113033,1.5,0
112834,0,1
117549,0,1
113585,1.0,0.5
113587,0,0
113580,0.5,0
119135,0,0
113583,0.5,0
119134,0.5,0
113589,0,0
118400,1,1
116088,1,1
116086,0,0
116084,1,0
116083,0,0
116081,2,0
113304,2.5,0.5
114375,1,0.5
116244,0,1
116246,1,0
113943,1,0
113108,0,0
113101,1.5,0
111871,0,0
113360,0,0.5
113361,3,2
113365,0,0
113367,0,0
118857,1,0
118856,0,0.5
118855,0.5,0
111202,1,0
112142,0,1.0
113691,0,0
113692,1,0
113693,1.0,0
113694,0.5,0
113695,1,0.5
116867,1.5,0
113787,1,0
112182,0,1
112187,0.5,3
112184,1.5,0
118877,0,1.0
113215,0.5,0
112619,0,0
118296,0,1
118291,0,1
112348,0,1.0
113744,0,0
118292,1,1
112613,0,1
112344,2,1
112611,1,0
112610,0,0
118299,1,1.5
113219,0,1
112343,0,0
112342,0.5,1.0
112164,0,1
112166,0.5,1.5
112162,0,1
115692,1,1
115341,2,1.5
115690,1,0
115691,0,0
115344,0,0
115697,2.5,0
115694,2,0
115347,2,0
112982,0.5,0
113968,0,0
112984,0.5,0
111883,1,0
113963,0,0
113960,0,0
111880,1,0
115651,0,1.5
111885,0,0.5
111884,0.5,0
115749,1,0
115745,1.5,0
115741,0,1.5
112506,0,0.5
112503,1,1
112500,2,0
111951,1.0,0
113789,0,1
112508,0,0.5
119098,0,0
119094,0,0
119095,0,0
119096,0,0
119091,0,1
119259,1.5,1
119256,0.5,1
119253,0.5,1
119251,0.5,0
114900,0,0
114905,0.5,0
114907,1,0.5
112762,0,0
112760,1.5,1
112766,0,0
112769,0,1.0
118377,1,0.5
118471,0,0
117711,1,1
114345,1.0,1.5
118472,1,1.5
114343,0.5,0
116769,0,0
111269,0.5,1
111268,1,1
118478,2.0,0
111265,0,0
111263,0,1
111262,1.0,0
114348,0.5,0
117698,2.0,0
111641,0,0
111864,0.5,0
111867,1,1
118034,1,1.5
115520,1,0
114838,1,0
115522,0.5,2
117718,0.5,0
111649,0,0
116889,0,1.5
115528,0,0
114830,0,0
114833,2,1
114832,0,1
114123,0.5,0
114120,0,0.5
114125,1.5,0
111469,0,0
111468,0.5,0
111460,0,0
111462,0,0
111464,0,0
119077,0,0
115971,1,0
119079,1,0
117207,1,0
118717,0.5,0
117909,0,0
117906,0,1
117900,0,0
118711,0,0.5
117052,0,0.5
117051,1,1
117056,1,0
117054,1.0,2
119370,0,0
116503,0,0
117059,0.5,0
118872,0,1
116506,0,0.5
116504,0,0
111515,2,2
117695,0,0
117690,0,0
111513,0.5,0.5
114018,1,1
114016,0.5,0
114015,0.5,0
111519,0,0.5
115979,0,1.5
114011,0,1.5
114010,0.5,0
118619,0,0
115978,0.5,0
115833,1,0
118615,0,2.5
115420,0.5,0.5
116475,0,1
115035,0.5,0.5
116471,1.5,0
116478,0,0
119407,0,0
117471,0,0
117472,0,1
119403,0,0
117475,1,0
119401,2.0,1
119400,1,0
115031,0.5,3
118105,1,0
118802,1,0
118102,1,0.5
114651,0,0
114652,1.0,0
118109,1,1
114656,0,1
117875,1,0
117876,1,0
117877,1,1
117871,1,0
117347,1,0.5
116873,2,0
116877,0,0
117879,0,0.5
116874,2,0
116652,0,1
116750,0,0
116657,1,0
116655,0,0
117880,1,0.5
117999,0,0
116897,0,0
116896,1,0
116891,0.5,1
118491,0,0
116893,1,0
118048,1,0
117278,0,0.5
117272,1.5,0
118041,0,0
117270,1,0
113020,0,1.0
117276,3,0
118045,0,0
113845,1,1
113592,2,1.5
113591,1.0,0
113597,0,3.0
113193,0.5,1
116094,0,1
116097,0,0.5
116093,0.5,0
113116,1.0,1
117305,0,1.0
117303,1.5,0
113111,0.5,0
116258,1,0
116257,1,1
116254,2,0
116252,1,0
117309,0,0.5
112391,1.5,0
118829,0,0
118823,1,0
118820,0,0
118821,0,0
113373,0,0
118825,0,1.5
114925,0,0
113685,0,0
113682,0,0
113681,0,0
117829,1,0
112025,0,0
115049,1,0.5
112378,0,0
113202,0,0.5
113200,0,1
113207,1,0
113754,0,0
118918,0.5,0.5
113204,1,0
113759,0,1
112371,0,0.5
118914,0,0
112373,0,0
118912,1.5,0.5
118913,0,0
112377,1,0
115689,1,0
112153,0.5,0
112408,1,0
115681,1,1
117438,0,0.5
115683,1,0
115684,0.5,0
112401,1.5,0
113978,0,1
116243,0,0
112978,1,0
112979,1,0
112976,1,1
113970,1,0
112974,0,0
113972,0,0
113975,0,0
113974,0,0.5
113977,1,0
112083,2,0
115759,0,0
115040,0,4
112086,0.5,1
115753,1,0
115751,0,0
112089,0.5,0
115757,1,1.5
114756,0,0
115755,0,0
112572,0.5,0
118206,0,1
112577,0,1
114569,0,0
112575,0,0.5
114750,0,0
112579,1,1.5
118338,1.5,0
119089,1,0.5
119083,0,0
119087,0.5,0
114323,0,0
119084,1,0
118458,0,0
114568,0.5,0
119244,1.5,0
119247,1,0.5
118973,0,0
119240,0.5,0
119242,1,0
111618,1,0
114935,0.5,0.5
114936,1,0
115552,0.5,0
113218,0,0
114931,0,1
115357,0,0
115355,0,0.5
115353,0,1
112798,1,0
112796,1.5,0
112794,0,0
117002,0,0
112792,0,1.5
118336,0,0
112790,0,0
115358,2,0
114332,0,0
114333,0,1
114330,0,0
118450,2,0
114336,0,0
118449,0.5,1.0
118444,0,0
118445,0,0
111211,0.5,0.5
118440,0,0
111214,0,0
111215,0,1
111182,1,0
111185,0,0
115533,1,0
111851,0,0
111853,0,0
113106,2,0
115535,0.5,0.5
115534,0,1
114801,0,0.5
115538,0,0
111670,1,0
118143,1,0
111672,0.5,0
111454,0.5,1
111456,0,0
111457,0.5,0
111450,1.0,0.5
111323,0,0.5
111453,0,0.5
114484,1,0.5
114486,1,0
114487,1.5,0.5
111696,0,0
111694,0,0
111692,0,0
111690,0,0
114246,0,0
112913,0,0
114242,1.5,0
114243,1.0,0.5
114240,0.5,0
118993,1.0,2
119064,0,1.0
118598,0.5,0
118599,1,1
119062,0,0
118592,0,1
118590,0,0
118591,0,0
118596,1,0
119068,1.5,0.5
118595,0.5,1
113441,1.0,1.0
117913,1,0
117910,0,0
112916,1,0
117040,0.5,0
117042,0,0
117045,1.0,0
117049,1,0
112910,0,0
118624,0.5,0.5
114799,0,0.5
118626,0,1
118627,1,0
118620,0,0.5
111525,0,0
118622,1.5,0
111527,1,0
114790,1,0
114792,0,1
113446,0,0
114065,0,0
115825,0,1.5
115823,0,0.5
115829,1.0,0.5
115828,0,0
116402,0,0.5
116401,0,0
116405,0,2
114665,0,0
119470,0,0
114667,0,0
119476,0,0
119474,0,0
117468,2.0,0
117466,0,0
119478,0,0
119479,0,0.5
117463,0,0
114669,0.5,0
117461,1,1
118130,1,0.5
118132,0,0
118133,0,0
118135,1,0.5
118136,1.5,0
114469,1,0
117861,1,0
117866,1,0
117864,0,0
117869,0,1
117868,0,0
113158,0.5,0
112386,0,0
118056,1,0
118054,0,0
116316,0,0
117224,0.5,0
116312,0,1
116311,0,1
117261,0,0
119507,0,0
116012,0,2
119502,0,0
119503,0.5,0
117267,1,0.5
116792,0,0
116793,1,0
116796,1,0
119533,0,0
119532,0,1
113568,0,0
113564,1,1.5
113560,0,0
113561,1,0
115509,0.5,1
114498,0,0
116447,1.5,0
117979,0,0.5
118295,0,1
113160,0.5,1
117674,1,0
111445,1,1.0
113743,0,0
116222,1.5,0
116223,0.5,0
113168,0.5,0
117319,0,0
116227,0.5,0
116225,0,0.5
113217,1,0
116441,0,1
113211,0,0
118838,1,0.5
114559,0,0.5
118830,1.5,0.5
113213,0,0
118835,0,0
118834,0,1
113251,0,0
118836,0,0
112924,1,1.0
112366,1,0.5
116135,0,0
112363,1,0.5
119438,0,0
112361,1,1
112360,1,0
112617,0.5,1
111728,3,0
116138,0,0.5
112374,0,1
118904,0,0.5
118907,0.5,4
113767,1.0,0
118901,0,0.5
119434,0,0
118903,0,0
113763,0,0
113944,0,0
113984,0.5,0.5
113414,0,0
113947,0,0
113412,0.5,0
113941,0.5,0
113410,0,1
113128,0.5,0.5
112415,0,1.5
112146,0.5,1.0
112417,0.5,0
112008,0,0.5
112413,0,0
118426,0,1
112009,0.5,0
112969,0,0.5
113781,0,0
112967,2.5,0
112962,0.5,1
112093,0,0.5
112092,0,0
112096,0,1.0
112099,0.5,0
111727,0,0
112560,0,1
112563,3.0,0
115781,1,0
119220,0.5,0
115038,0,0.5
115787,0,1
119227,1,0
115034,0,0
118517,0,2
112168,0,1
119279,0,0.5
119225,0.5,0
111996,0,0
111998,2,0
119272,2,1.5
119275,0.5,0
119277,0,0
112898,0,1.5
114928,1,0
112891,0,0
114921,1,1
112892,0,0
114926,1,0.5
117568,0.5,1
115320,0,0
115321,0,0
115326,0.5,0
116172,1,1
112784,0,0
112783,0,0
112782,0.5,0.5
114321,0,0
119183,1.5,0
119180,0,0
119181,0.5,1
119187,0,0
119184,1,0
118452,0,1
119189,0,0
111207,0,2
118454,0.5,2
111191,0,0
111190,0,1.5
111193,2,2
111192,1.5,0
111196,1,0
112988,1,0
114810,0,0
113966,0,0
115438,0.5,1
114819,0.5,0.5
114612,0,1
111847,2,0
111844,3,0.5
111667,0.5,1
111840,1.5,0.5
111337,1.5,0
111336,1,0
111330,0,0
111503,0,0
111332,0,0
114493,1.0,0
114491,0.5,1
111448,1,0
111339,0.5,0
114494,1,2
111684,2.5,0
111687,1.0,0.5
114258,1,0
111682,0,1
114255,0,0
114250,0,0
114252,1,0
119050,0.5,0.5
119051,0,1.0
119053,0,0
119057,0,0
118581,0,1.5
118587,0,1
